Date,Order Time,Order ID,Order Status,Customer ID,Customer Gender,Customer Age Group,City,Product Category,Product Name,Franchise/Theme,Size,Color,Quantity Ordered,Order Value (INR ?),Payment Method,Discount Applied (%),Coupon Used,Coupon Code,Delivery Partner,Delivery Time (Days),Return Request,Return Reason,Customer Rating (1-5),Review Sentiment,Inventory Status,Device Used,Traffic Source,New vs Returning Customer,Estimated Profit Margin (%)
14-10-2024,16:18:38,TSSQK4SABLV,Delivered,TSC1315577,Female,19-24,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Superman S-Shield Oversized Tee,DC,S,Charcoal,1,620,UPI,5,No,,Shadowfax,8,No,,5,Neutral,In Stock,Android App,Google Ads,New,41.9
05-10-2024,11:07:52,TSSZVB6Q55,Delivered,TSC1406002,Female,19-24,Chennai,Joggers,One Piece Map Adventure Joggers,One Piece,L,Beige,2,1400,Debit Card,30,No,,Delhivery,4,No,,4,Positive,Out of Stock,Android App,Email Campaign,New,29.8
14-10-2024,20:47:22,TSSMEXMWJ5,Delivered,TSC4944341,Female,19-24,Jaipur,T-Shirts,Hogwarts Alumni Tee,Harry Potter,L,Charcoal,1,900,Credit Card,10,No,,Ekart,6,No,,4,Positive,In Stock,Android App,Google Ads,Returning,37.3
20-10-2024,16:56:14,TSS91N3F8O9S,Delivered,TSC1057481,Male,25-34,Chandigarh,Hoodies,Attack on Titan Survey Corps Hoodie,Anime,M,Maroon,1,1000,Credit Card,0,No,,Shadowfax,5,No,,5,Positive,Low Stock,Website,Facebook Ads,Returning,40.6
01-10-2024,07:21:25,TSS2I513Y28,Delivered,TSC6947319,Male,35-44,Hyderabad,T-Shirts,GTA V Maze Bank Tee,Gaming,L,Lavender,1,420,Wallet,5,Yes,NEWUSER15,XpressBees,3,No,,5,Positive,In Stock,iPhone App,Email Campaign,Returning,33.4
20-10-2024,11:17:43,TSS9Y4SFMZC,In Transit,TSC6853434,Male,19-24,Mumbai,Joggers,Core Fleece Joggers,Solid Basics,M,Forest Green,1,670,COD,10,No,,Delhivery,4,No,,,,Out of Stock,Android App,Direct Traffic,New,24.6
20-10-2024,07:04:27,TSSUZUT631,Delivered,TSC8401884,Female,25-34,Delhi,Accessories,Anime Enamel Pin Set,Anime,XL,Grey,2,540,UPI,5,Yes,WELCOME10,XpressBees,2,No,,2,Neutral,In Stock,iPhone App,Influencer Marketing,New,49.4
13-10-2024,16:43:21,TSSZGHMNNZO,In Transit,TSC5186420,Male,25-34,Delhi,Hoodies,Attack on Titan Survey Corps Hoodie,Anime,L,Rust,3,2700,UPI,10,No,,Shadowfax,2,No,,,,In Stock,Website,Influencer Marketing,New,35.6
29-10-2024,09:18:10,TSS8U8KFY11S,Delivered,TSC7816740,Male,13-18,Hyderabad,Oversized T-Shirts,How You Doin' Oversized Tee,Friends,L,Off White,1,900,UPI,10,No,,Delhivery,2,No,,4,Positive,In Stock,Website,Google Ads,Returning,27.1
05-10-2024,21:33:59,TSSSU44NC7E9,In Transit,TSC1775941,Female,19-24,Bangalore,Joggers,One Piece Map Adventure Joggers,One Piece,L,White,1,580,UPI,40,Yes,ANIME20,Delhivery,5,No,,,,In Stock,iPhone App,Instagram,Returning,38.3
03-10-2024,16:21:42,TSSU305CWT,Delivered,TSC3996810,Male,25-34,Mumbai,Shorts,Weekend Shorts,Solid Basics,XXL,Rust,1,500,Net Banking,20,No,,XpressBees,4,Yes,Size Issue,5,Positive,In Stock,Android App,Email Campaign,New,21.6
15-10-2024,13:00:10,TSSDGG7Y264,Cancelled,TSC5005781,Male,19-24,Ahmedabad,Dresses,Akatsuki Cloud Hoodie,Naruto,XS,Sky Blue,1,1010,COD,20,No,,Blue Dart,0,No,,,,In Stock,Android App,Organic Search,Returning,31.1
17-10-2024,09:06:37,TSSE6IXKRO4,In Transit,TSC8794540,Male,19-24,Hyderabad,Mobile Covers,Marvel Avengers Phone Cover,Marvel,S,Navy,1,400,Credit Card,0,No,,Ekart,2,No,,,,Low Stock,Android App,Instagram,New,51.6
08-10-2024,16:05:48,TSS24Z35VFL1,Delivered,TSC9241456,Male,19-24,Other Tier-2/Tier-3 Cities,Joggers,Hidden Leaf Village Joggers,Naruto,L,White,3,2370,Debit Card,10,Yes,MARVEL15,Shadowfax,6,No,,3,Neutral,Low Stock,iPhone App,Organic Search,New,32.7
31-10-2024,20:26:03,TSS614E18BBG,Delivered,TSC8464986,Male,35-44,Ahmedabad,Joggers,Sunday Mood Joggers,Minimal Collection,L,Sky Blue,1,800,Credit Card,20,Yes,SAVE20,Shadowfax,3,No,,3,Neutral,Low Stock,Android App,Facebook Ads,Returning,35.4
08-10-2024,19:10:05,TSSGOZ1XR5,Cancelled,TSC3505908,Male,25-34,Delhi,Oversized T-Shirts,Sharingan Eye Oversized Drop,Naruto,XL,Sky Blue,1,390,UPI,30,No,,XpressBees,0,No,,,,In Stock,iPhone App,Influencer Marketing,New,21.2
09-10-2024,16:25:41,TSS589KZK2,In Transit,TSC4610382,Male,25-34,Chennai,T-Shirts,GTA V Maze Bank Tee,Gaming,XL,Red,1,950,Credit Card,5,Yes,NEWUSER15,Delhivery,3,No,,,,In Stock,Android App,Instagram,New,41.2
27-10-2024,08:33:06,TSSGHKJJLKE,Delivered,TSC6632176,Male,25-34,Kolkata,Mobile Covers,Anime Collage Phone Cover,Anime,S,White,1,1000,Credit Card,0,No,,Ekart,4,No,,5,Positive,Low Stock,iPhone App,Facebook Ads,Returning,39.8
30-10-2024,11:51:45,TSS6QHO858,Delivered,TSC6610027,Female,25-34,Ahmedabad,T-Shirts,We Were On A Break Tee,Friends,M,Red,3,2700,UPI,10,Yes,FEST25,Blue Dart,7,No,,5,Positive,Low Stock,iPhone App,Organic Search,New,38.1
17-10-2024,17:40:31,TSSE72ALA0,Delivered,TSC8632042,Male,35-44,Pune,Backpacks,TSS Campus Backpack,Originals,M,Black,2,2380,UPI,15,No,,XpressBees,1,No,,4,Positive,Out of Stock,Android App,Facebook Ads,New,25.1
01-10-2024,14:15:29,TSSI188OPJ1,Delivered,TSC9591657,Female,25-34,Other Tier-2/Tier-3 Cities,Hoodies,Friends Couch Crew Hoodie,Friends,XXL,Forest Green,1,850,UPI,15,No,,Delhivery,4,No,,4,Positive,In Stock,Android App,Instagram,Returning,24.2
11-10-2024,04:20:07,TSSIXJG7HDN,Delivered,TSC8379133,Male,25-34,Other Tier-2/Tier-3 Cities,Jackets,Thor Lightning Strike Jacket,Marvel,M,Grey,1,900,Credit Card,10,No,,Delhivery,5,No,,5,Positive,In Stock,Android App,Google Ads,New,31.4
07-10-2024,09:35:28,TSSOM38X73GF,Delivered,TSC7143465,Female,13-18,Bangalore,Shorts,Weekend Shorts,Solid Basics,M,Rust,1,430,Wallet,15,No,,Shadowfax,3,No,,4,Positive,In Stock,Android App,Organic Search,Returning,20.1
16-10-2024,21:25:38,TSS6PA4ASLYM,Delivered,TSC5172443,Female,13-18,Kolkata,Shirts,Everyday Oxford Shirt,Solid Basics,XXL,Red,1,780,Credit Card,0,No,,Shadowfax,2,Yes,Size Issue,1,Negative,In Stock,Website,Instagram,Returning,28.4
22-10-2024,10:37:43,TSSNFCSCEP,Delivered,TSC2282347,Female,25-34,Mumbai,Shirts,Everyday Oxford Shirt,Solid Basics,XL,Maroon,1,990,UPI,0,No,,Delhivery,3,No,,5,Positive,In Stock,iPhone App,Email Campaign,Returning,18.4
12-10-2024,13:31:27,TSSVFTGLNXA,Delivered,TSC3624265,Other,25-34,Other Tier-2/Tier-3 Cities,T-Shirts,Mickey Washed Acid Tee,Disney,L,Charcoal,1,340,COD,25,Yes,FEST25,Delhivery,5,No,,4,Positive,Low Stock,Android App,Instagram,New,21.7
17-10-2024,11:49:45,TSSYKUYTFDJ3,Delivered,TSC2018339,Male,35-44,Bangalore,Oversized T-Shirts,Sharingan Eye Oversized Drop,Naruto,M,Grey,1,580,Net Banking,15,Yes,FIRST15,Ekart,3,No,,5,Positive,In Stock,Android App,Influencer Marketing,New,36.1
25-10-2024,08:38:58,TSSHCDUXAD,Delivered,TSC0831887,Male,35-44,Delhi,Hoodies,Attack on Titan Survey Corps Hoodie,Anime,XL,Rust,2,1800,Net Banking,10,Yes,SAVE20,Shadowfax,4,No,,4,Positive,Low Stock,Website,Influencer Marketing,New,28.6
08-10-2024,09:55:52,TSSCE36LGKT,In Transit,TSC8174638,Male,19-24,Pune,Accessories,DC Hero Tote Bag,DC,L,Charcoal,1,210,COD,40,No,,Ekart,3,No,,,,Low Stock,Android App,Email Campaign,Returning,36.3
06-10-2024,19:24:44,TSSTH802YA3E,Delivered,TSC0023104,Male,19-24,Bangalore,Oversized T-Shirts,Straw Hat Crew Oversized Tee,One Piece,M,White,1,750,Credit Card,25,Yes,ANIME20,Delhivery,3,No,,5,Positive,Low Stock,Android App,Email Campaign,Returning,35.4
26-10-2024,12:18:08,TSSGYEHMYQC1,Delivered,TSC1118919,Other,35-44,Mumbai,Oversized T-Shirts,Straw Hat Crew Oversized Tee,One Piece,L,Yellow,2,1600,Net Banking,20,Yes,WELCOME10,XpressBees,3,No,,3,Neutral,In Stock,Website,Instagram,Returning,41.8
02-10-2024,14:07:48,TSSTZFYCPF,In Transit,TSC9931289,Male,25-34,Chennai,Dresses,Cyberpunk 2077 Night City Tee,Gaming,M,Black,1,610,Wallet,20,Yes,MARVEL15,XpressBees,2,No,,,,In Stock,Android App,Email Campaign,Returning,27.6
05-10-2024,11:50:58,TSS12U30O0,Delivered,TSC4974058,Male,19-24,Delhi,Oversized T-Shirts,Superman S-Shield Oversized Tee,DC,XL,White,2,800,UPI,30,Yes,FIRST15,Delhivery,2,No,,4,Positive,Low Stock,Website,Instagram,New,22.2
01-10-2024,13:45:32,TSSTVGHFVH5,Delivered,TSC6432819,Male,19-24,Other Tier-2/Tier-3 Cities,Hoodies,Gotham City Hoodie,Batman,XXL,Black,1,820,UPI,20,Yes,NEWUSER15,XpressBees,7,No,,4,Positive,Low Stock,iPhone App,Direct Traffic,Returning,28.8
18-10-2024,09:49:12,TSSSTAI66Y,Delivered,TSC0661722,Female,25-34,Bangalore,Joggers,One Piece Map Adventure Joggers,One Piece,M,Beige,3,2250,Debit Card,0,No,,Shadowfax,3,No,,4,Positive,Low Stock,Android App,Direct Traffic,New,21.1
19-10-2024,22:23:08,TSSHU4CVYU,Delivered,TSC7761799,Female,19-24,Kolkata,Oversized T-Shirts,Caped Crusader Oversized Tee,Batman,M,Olive,3,1800,Debit Card,20,No,,Blue Dart,2,No,,4,Positive,Low Stock,Android App,Instagram,New,22.4
17-10-2024,21:38:10,TSS4U2OES0H,Cancelled,TSC8867183,Male,25-34,Delhi,Backpacks,TSS Campus Backpack,Originals,XL,Lavender,1,800,COD,20,No,,XpressBees,0,No,,,,In Stock,Android App,Email Campaign,New,21.6
13-10-2024,16:40:11,TSS0ELC83AQ,In Transit,TSC1212737,Male,13-18,Other Tier-2/Tier-3 Cities,Hoodies,Going Merry Ship Hoodie,One Piece,S,Lavender,1,850,Debit Card,15,No,,Delhivery,4,No,,,,In Stock,iPhone App,Direct Traffic,Returning,36.9
16-10-2024,19:13:34,TSSUICLX7TWV,Delivered,TSC1421534,Male,35-44,Hyderabad,Oversized T-Shirts,Avengers Assemble Oversized Drop,Marvel,L,Red,1,710,UPI,10,Yes,TSSFLASH,Delhivery,3,No,,5,Positive,Out of Stock,iPhone App,Instagram,Returning,21.9
06-10-2024,18:32:43,TSSL0OMNZ4AN,Delivered,TSC1111433,Male,25-34,Other Tier-2/Tier-3 Cities,Shorts,Weekend Shorts,Solid Basics,XXL,Off White,1,370,UPI,10,Yes,ANIME20,Shadowfax,3,No,,4,Positive,Low Stock,Android App,Google Ads,Returning,38.9
27-10-2024,18:22:06,TSSWQSEASR2O,Delivered,TSC5850460,Male,19-24,Mumbai,Oversized T-Shirts,Originals Box Fit Drop,Originals,L,Lavender,2,1460,Credit Card,10,Yes,NEWUSER15,XpressBees,5,No,,4,Positive,Out of Stock,Android App,Organic Search,Returning,38.2
31-10-2024,22:02:01,TSSNVP40PFO,Delivered,TSC9919118,Male,19-24,Hyderabad,Hoodies,Going Merry Ship Hoodie,One Piece,L,Off White,1,950,Net Banking,5,Yes,DIWALI30,Delhivery,3,No,,4,Positive,In Stock,Website,Facebook Ads,New,23.6
17-10-2024,17:01:42,TSSMX8BMAEG,Delivered,TSC7177088,Female,25-34,Other Tier-2/Tier-3 Cities,Accessories,TSS Street Cap,Originals,S,Grey,1,800,Credit Card,20,Yes,DIWALI30,XpressBees,6,No,,5,Neutral,In Stock,Website,Facebook Ads,New,44.4
12-10-2024,17:04:05,TSSD6HHQWD,Delivered,TSC9465211,Male,25-34,Kolkata,Shorts,Weekend Shorts,Solid Basics,XXL,White,1,1000,Net Banking,0,No,,XpressBees,3,Yes,Changed Mind,4,Positive,In Stock,Website,Instagram,Returning,32.1
26-10-2024,20:07:27,TSSVM8BQLK5,In Transit,TSC9679296,Male,25-34,Mumbai,Backpacks,TSS Campus Backpack,Originals,L,Beige,1,1180,Credit Card,5,Yes,SAVE20,Delhivery,4,No,,,,Low Stock,iPhone App,Instagram,New,21.1
06-10-2024,08:32:30,TSSQ0HWWAW,Delivered,TSC1132239,Male,35-44,Jaipur,T-Shirts,Zoro Three Swords Tee,One Piece,L,Beige,1,480,Debit Card,25,No,,Delhivery,7,No,,1,Neutral,Low Stock,Android App,Organic Search,Returning,28.5
10-10-2024,11:49:12,TSSK9FIRCF,Delivered,TSC8122552,Male,19-24,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Gryffindor Crest Oversized Tee,Harry Potter,L,Black,2,620,UPI,40,No,,Ekart,3,No,,3,Neutral,In Stock,iPhone App,Email Campaign,New,41.4
30-10-2024,12:35:29,TSS6ILD4YZ5,Delivered,TSC5981983,Male,25-34,Jaipur,Oversized T-Shirts,Straw Hat Crew Oversized Tee,One Piece,XL,Grey,1,590,Credit Card,25,Yes,DIWALI30,Blue Dart,7,No,,1,Negative,In Stock,Android App,Organic Search,New,35.2
06-10-2024,11:40:28,TSSTJJVO7P,In Transit,TSC8576778,Female,19-24,Chandigarh,Mobile Covers,Marvel Avengers Phone Cover,Marvel,L,Off White,2,400,UPI,20,No,,Blue Dart,5,No,,,,Low Stock,Android App,Organic Search,Returning,41.3
05-10-2024,01:08:37,TSSHQXFX8X,Delivered,TSC8997776,Male,25-34,Mumbai,T-Shirts,Luffy Gear 5 Sun God Tee,One Piece,L,Rust,1,510,COD,25,No,,XpressBees,4,No,,5,Positive,Out of Stock,Android App,Google Ads,New,38.4
17-10-2024,21:29:23,TSSNP9AN5Q0,Delivered,TSC1424888,Male,35-44,Mumbai,Shorts,Weekend Shorts,Solid Basics,L,White,1,390,UPI,20,No,,Shadowfax,4,No,,1,Negative,In Stock,iPhone App,Influencer Marketing,New,40.9
19-10-2024,13:33:21,TSSYLEI77F,Delivered,TSC7971014,Female,25-34,Bangalore,Shirts,Monochrome Wave Shirt,Minimal Collection,XXL,Beige,1,550,Wallet,25,No,,Delhivery,2,No,,5,Positive,In Stock,Android App,Google Ads,New,38.3
19-10-2024,19:45:53,TSSXW2HTW8M,Delivered,TSC8918279,Male,19-24,Chandigarh,Backpacks,Street Ready Backpack,Originals,XXL,Rust,1,1480,Debit Card,15,Yes,WELCOME10,Delhivery,6,No,,3,Negative,Low Stock,Website,Facebook Ads,New,33.4
06-10-2024,18:24:27,TSS6GQ1ZW9ST,Delivered,TSC9991115,Male,25-34,Hyderabad,Accessories,One Piece Straw Hat Cap,One Piece,M,Olive,1,700,Wallet,30,Yes,FIRST15,Ekart,2,No,,5,Positive,Out of Stock,Android App,Organic Search,New,44
23-10-2024,11:10:50,TSSJWR3C9IR,Delivered,TSC4124711,Female,19-24,Ahmedabad,Hoodies,Slytherin House Pride Hoodie,Harry Potter,S,Black,1,1160,COD,20,No,,Blue Dart,6,No,,2,Negative,In Stock,Android App,Email Campaign,New,37.2
08-10-2024,13:03:22,TSSEIGFRPDR,Delivered,TSC9060613,Male,25-34,Delhi,Oversized T-Shirts,Aesthetic Coordinates Oversized Tee,Minimal Collection,M,Black,1,580,UPI,15,No,,Shadowfax,3,No,,4,Positive,In Stock,Android App,Instagram,New,39.5
30-10-2024,10:06:00,TSSC8RGXA05,Delivered,TSC7970756,Male,25-34,Delhi,Joggers,Core Fleece Joggers,Solid Basics,XL,White,3,1500,Net Banking,25,Yes,COMEBACK10,Delhivery,2,No,,4,Neutral,In Stock,Android App,Influencer Marketing,New,41.6
07-10-2024,13:42:19,TSSVXPVNZI,Delivered,TSC9516266,Female,35-44,Hyderabad,Mobile Covers,Minimal Matte Phone Cover,Minimal Collection,XL,Charcoal,2,1500,Debit Card,25,No,,Blue Dart,3,No,,5,Positive,Low Stock,Android App,Instagram,Returning,47.3
01-10-2024,11:17:19,TSSDJBAGKU,Delivered,TSC2337813,Female,25-34,Delhi,Hoodies,Casual Zip Hoodie,Solid Basics,L,Off White,1,1250,UPI,10,Yes,ANIME20,Delhivery,2,No,,5,Positive,In Stock,Android App,Direct Traffic,New,38.7
18-10-2024,20:46:34,TSSAVRMRSQWW,Delivered,TSC0755519,Male,13-18,Mumbai,Joggers,Hidden Leaf Village Joggers,Naruto,XL,Sky Blue,1,790,Debit Card,0,No,,Shadowfax,2,No,,5,Neutral,Low Stock,Website,Facebook Ads,New,35.4
06-10-2024,08:21:44,TSSVKLEQUQ1G,Delivered,TSC0544093,Male,19-24,Other Tier-2/Tier-3 Cities,Sneakers,Heritage Sneaker Low Top,Originals,L,Off White,1,1390,Net Banking,30,Yes,FIRST15,XpressBees,6,No,,3,Negative,In Stock,Android App,Instagram,Returning,30.8
20-10-2024,11:26:11,TSSPVTVFRP,Delivered,TSC3050584,Male,25-34,Mumbai,Accessories,Streetwear Crossbody Bag,Originals,L,Sky Blue,1,1000,UPI,0,No,,Blue Dart,3,No,,4,Positive,In Stock,Android App,Google Ads,New,30.8
07-10-2024,17:37:39,TSS6MR243SX,Refunded,TSC6179053,Male,19-24,Pune,Jackets,TSS Varsity Jacket,Originals,M,Rust,2,1400,Credit Card,30,No,,Delhivery,0,Yes,Size Issue,,,In Stock,iPhone App,Influencer Marketing,Returning,41.9
13-10-2024,12:51:47,TSSK9LWHPBDU,Delivered,TSC5177248,Male,35-44,Other Tier-2/Tier-3 Cities,Mobile Covers,Marvel Avengers Phone Cover,Marvel,M,Olive,1,200,UPI,15,No,,XpressBees,5,No,,5,Positive,Low Stock,Android App,Influencer Marketing,New,43.6
06-10-2024,21:16:22,TSSRU0HSKDOX,In Transit,TSC5453771,Male,19-24,Mumbai,Oversized T-Shirts,Classic Boxy Oversized Tee,Solid Basics,L,White,1,300,Wallet,40,Yes,FEST25,Shadowfax,3,No,,,,In Stock,iPhone App,Influencer Marketing,New,25.3
13-10-2024,21:13:10,TSSS6XE701,In Transit,TSC5122808,Male,25-34,Delhi,Oversized T-Shirts,Sharingan Eye Oversized Drop,Naruto,XS,Yellow,2,560,UPI,50,Yes,MARVEL15,Delhivery,3,No,,,,Low Stock,Website,Instagram,New,28
05-10-2024,18:58:42,TSS5JYJCZN,Cancelled,TSC2982540,Female,19-24,Hyderabad,Shirts,Monochrome Wave Shirt,Minimal Collection,M,Black,1,620,UPI,30,No,,Delhivery,0,No,,,,Low Stock,iPhone App,Organic Search,New,21.8
11-10-2024,15:21:06,TSSVUBQ6ZUC,Delivered,TSC1418477,Male,35-44,Ahmedabad,Hoodies,Attack on Titan Survey Corps Hoodie,Anime,M,Olive,1,700,UPI,30,No,,XpressBees,7,No,,4,Positive,In Stock,Android App,Instagram,New,23
06-10-2024,14:09:34,TSSEVGKNQ9T,Delivered,TSC5166047,Male,35-44,Delhi,Dresses,My Hero Academia Plus Ultra Tee,Anime,XL,Red,1,800,Credit Card,15,No,,Shadowfax,3,No,,5,Positive,In Stock,Android App,Influencer Marketing,Returning,26.2
27-10-2024,21:10:09,TSS7R9F087Z,Delivered,TSC4643528,Female,19-24,Mumbai,T-Shirts,Jujutsu Kaisen Gojo Infinity Tee,Anime,L,Charcoal,1,410,Debit Card,30,Yes,MARVEL15,Delhivery,4,No,,5,Neutral,Low Stock,Website,Facebook Ads,Returning,31.7
24-10-2024,11:24:01,TSSAP4RCM2Z,Returned,TSC8547980,Female,19-24,Jaipur,Hoodies,Spider-Man Web Slinger Hoodie,Marvel,S,Off White,2,1820,UPI,5,No,,Blue Dart,5,Yes,Size Issue,,,In Stock,Website,Organic Search,New,23.7
06-10-2024,11:45:06,TSSV658UST,Cancelled,TSC2116236,Female,19-24,Mumbai,Oversized T-Shirts,Originals Box Fit Drop,Originals,XL,Charcoal,3,2550,Wallet,15,No,,XpressBees,0,Yes,Defective Product,,,In Stock,Android App,Instagram,New,37.4
04-10-2024,21:10:01,TSSEH54B3TN,Delivered,TSC7143550,Female,25-34,Ahmedabad,Sneakers,Heritage Sneaker Low Top,Originals,XL,Lavender,1,800,COD,20,Yes,WELCOME10,Blue Dart,8,No,,5,Positive,Low Stock,Android App,Influencer Marketing,New,34.2
02-10-2024,11:44:19,TSSJMUZ4JYTK,Delivered,TSC2012940,Male,25-34,Mumbai,Mobile Covers,Marvel Avengers Phone Cover,Marvel,XL,Olive,3,2850,COD,5,No,,Blue Dart,5,No,,4,Positive,In Stock,iPhone App,Email Campaign,Returning,48.3
07-10-2024,14:44:26,TSSLI6976S,Delivered,TSC7899374,Male,25-34,Delhi,Shirts,Monochrome Wave Shirt,Minimal Collection,S,Yellow,1,570,UPI,15,No,,XpressBees,3,No,,2,Negative,In Stock,Website,Influencer Marketing,Returning,21.3
14-10-2024,18:13:59,TSSJ0LMW3FO,Delivered,TSC1969071,Male,35-44,Chennai,Jackets,TSS Varsity Jacket,Originals,XXL,Sky Blue,1,1380,UPI,15,Yes,NEWUSER15,Shadowfax,2,No,,4,Positive,Low Stock,Android App,Email Campaign,New,41.6
12-10-2024,14:57:11,TSSZGDZEC24L,In Transit,TSC9361802,Female,19-24,Bangalore,T-Shirts,Central Perk Coffee Tee,Friends,XL,Charcoal,1,900,Wallet,10,Yes,COMEBACK10,Delhivery,3,No,,,,In Stock,Android App,Organic Search,Returning,40.1
31-10-2024,09:59:13,TSSBHAUV97CX,Delivered,TSC2402575,Female,19-24,Bangalore,Joggers,One Piece Map Adventure Joggers,One Piece,L,Navy,1,480,COD,30,No,,Blue Dart,2,No,,5,Positive,Low Stock,iPhone App,Facebook Ads,New,37.4
26-10-2024,11:27:01,TSS1KS51O5X3,Delivered,TSC4456173,Female,25-34,Delhi,Shirts,Everyday Oxford Shirt,Solid Basics,L,Charcoal,2,1700,COD,15,Yes,ANIME20,Ekart,2,No,,5,Positive,Low Stock,Android App,Google Ads,Returning,18.6
03-10-2024,10:41:31,TSS0WPWMR6UL,Delivered,TSC6946608,Male,25-34,Chennai,Dresses,Joker Why So Serious Tee,DC,L,Charcoal,1,750,Credit Card,25,Yes,SAVE20,Blue Dart,4,No,,5,Positive,Out of Stock,Android App,Facebook Ads,Returning,21.9
06-10-2024,11:06:12,TSSVSZTJ8L3P,Delivered,TSC4043167,Male,19-24,Other Tier-2/Tier-3 Cities,Dresses,Central Perk Coffee Tee,Friends,L,Red,1,450,UPI,50,No,,Delhivery,6,No,,4,Positive,In Stock,iPhone App,Facebook Ads,New,33.1
02-10-2024,21:34:53,TSSII5TTTA,Delivered,TSC3742095,Male,19-24,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Classic Boxy Oversized Tee,Solid Basics,XL,Maroon,1,560,Debit Card,5,Yes,MARVEL15,Shadowfax,7,No,,4,Neutral,In Stock,Android App,Facebook Ads,Returning,41.6
05-10-2024,16:16:20,TSSEA0JF4N2C,Delivered,TSC2745204,Male,25-34,Ahmedabad,Hoodies,Demogorgon Graphic Hoodie,Stranger Things,S,Maroon,1,500,COD,50,Yes,MARVEL15,Delhivery,3,No,,5,Positive,In Stock,iPhone App,Organic Search,Returning,29.8
16-10-2024,18:52:07,TSS9MTJDE3,In Transit,TSC4632452,Other,19-24,Delhi,T-Shirts,Joker Why So Serious Tee,DC,S,White,1,650,COD,5,Yes,MARVEL15,Shadowfax,3,No,,,,Low Stock,Android App,Google Ads,Returning,32.9
03-10-2024,10:56:31,TSSV3N7Y6K7,Delivered,TSC6279824,Female,19-24,Bangalore,Oversized T-Shirts,Gryffindor Crest Oversized Tee,Harry Potter,XL,Olive,1,850,Credit Card,15,Yes,NEWUSER15,Shadowfax,2,No,,3,Negative,In Stock,Android App,Instagram,Returning,20
03-10-2024,11:32:42,TSSHJOTKMW2,Delivered,TSC0684392,Female,19-24,Other Tier-2/Tier-3 Cities,Hoodies,Gotham City Hoodie,Batman,M,Grey,1,1000,UPI,10,Yes,MARVEL15,Delhivery,3,No,,5,Positive,In Stock,iPhone App,Facebook Ads,New,18.3
05-10-2024,10:33:53,TSSSGLARX2,Delivered,TSC2550724,Male,25-34,Delhi,Oversized T-Shirts,Originals Box Fit Drop,Originals,M,Beige,1,380,UPI,40,No,,Ekart,2,No,,5,Positive,In Stock,Android App,Instagram,New,39.9
21-10-2024,16:33:11,TSSLG6W975,Delivered,TSC6817597,Female,19-24,Other Tier-2/Tier-3 Cities,Shirts,Everyday Oxford Shirt,Solid Basics,M,Red,1,960,Credit Card,5,Yes,DIWALI30,Delhivery,8,No,,4,Neutral,In Stock,iPhone App,Google Ads,Returning,28.2
01-10-2024,19:08:59,TSSE5HUO9D,Delivered,TSC4898681,Male,25-34,Pune,Oversized T-Shirts,Originals Box Fit Drop,Originals,M,White,1,550,Debit Card,10,No,,Delhivery,3,No,,5,Positive,Low Stock,Android App,Instagram,Returning,21.9
31-10-2024,15:44:05,TSSE75GFBQ,Cancelled,TSC5998272,Female,25-34,Jaipur,Sneakers,Heritage Sneaker Low Top,Originals,L,Charcoal,3,2550,UPI,15,No,,XpressBees,0,No,,,,Out of Stock,Android App,Google Ads,Returning,29.2
12-10-2024,06:33:41,TSS79L6C8L2J,Delivered,TSC9516726,Female,13-18,Other Tier-2/Tier-3 Cities,T-Shirts,Batman Dark Knight Tee,DC,XL,Maroon,2,1800,UPI,10,No,,XpressBees,6,No,,5,Positive,In Stock,Android App,Instagram,New,39.3
11-10-2024,20:06:58,TSS1H973OI4G,Cancelled,TSC5795904,Female,19-24,Pune,T-Shirts,Upside Down Portal Tee,Stranger Things,XL,Grey,1,440,Credit Card,20,No,,Delhivery,0,No,,,,In Stock,Android App,Facebook Ads,New,25
14-10-2024,21:22:34,TSSVNS3SWX,Delivered,TSC6403964,Female,25-34,Ahmedabad,Dresses,Originals Box Fit Drop,Originals,S,Forest Green,1,1240,Credit Card,5,Yes,DIWALI30,Ekart,6,No,,4,Neutral,In Stock,iPhone App,Facebook Ads,New,36.5
16-10-2024,20:08:51,TSSDPNQ4L7I2,In Transit,TSC0395836,Male,25-34,Other Tier-2/Tier-3 Cities,Backpacks,Street Ready Backpack,Originals,L,Rust,1,1650,UPI,0,No,,Delhivery,3,No,,,,In Stock,Android App,Instagram,New,30.5
13-10-2024,12:16:29,TSSYPCQW0PL,Delivered,TSC3908705,Male,45+,Mumbai,Hoodies,Gotham City Hoodie,Batman,L,Navy,1,600,Credit Card,40,Yes,TSSFLASH,Delhivery,3,No,,4,Positive,In Stock,iPhone App,Influencer Marketing,New,23
15-10-2024,21:43:31,TSS51NW8YBY,Returned,TSC9438603,Female,19-24,Jaipur,Accessories,One Piece Straw Hat Cap,One Piece,L,Red,2,860,Debit Card,0,No,,XpressBees,3,Yes,Defective Product,,,In Stock,Android App,Instagram,Returning,34.9
